Source,site,lat,lon,Elevation,Vcmax.25,Jmax.25,narea,parea,lma,o_Vcmax,year,species,o_X,o_Jmax
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,37.30726633,74.03006314,1.577842925,0.067286024,80.12196868,56.09976689,2007,Oncoba glauca,0.9315745,97.39241639
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,45.61317826,119.2421033,1.945806235,0.091243078,119.7439861,69.81222722,2007,Maranthes chrysophylla,0.897604567,158.7460965
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,43.34010318,81.78592272,1.782087095,0.087540247,69.87775953,66.5657828,2007,Trichilia rubescens,0.828289517,109.1373353
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,50.04294484,94.31264447,2.185747928,0.07068527,78.12116926,77.26144952,2007,Ind.plot7,0.926603951,126.2939725
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,51.84348308,110.8573984,2.392709505,0.07683207,77.40654608,80.3098777,2007,Ind.plot7,0.925759919,148.7835682
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,41.70959852,79.21152027,1.981522581,0.114999266,70.53420011,66.97538879,2007,Trichilia rubescens,0.844416695,108.9091579
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,57.48225055,117.005485,2.833883573,0.107233587,147.3225865,92.68941404,2007,Xylopia aethiopica,0.861880137,161.3256195
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,48.7717639,76.39010589,2.799761121,0.147606688,108.7852761,81.51820255,2007,Parkia biglobosa,0.854113839,107.897189
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,55.87719367,114.9757869,2.119014974,0.087177717,60.35380421,94.36585685,2007,Ind.plot7,0.938254452,163.5307278
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,41.17496338,82.15139952,1.852386271,0.096977987,91.71280277,69.94567334,2007,Spondias mombin,0.801119964,117.3058536
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,15.46928065,36.44891179,1.708142243,0.093160157,84.77485279,26.38396108,2007,Spondias mombin,0.838311615,52.18672293
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,33.22298481,86.91628687,1.5841378,0.063934799,121.2563354,58.00736498,2007,Syzygium guineense,0.850749788,126.4193895
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,30.18976759,52.85618598,1.69311466,0.107572762,82.25742574,52.8332507,2007,Spondias mombin,0.831184415,76.99852112
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,36.6069636,74.47340918,2.089338508,0.071894883,146.3468248,64.75697624,2007,Syzygium guineense,0.869228031,109.2771769
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,42.51374843,79.44641359,2.191473444,0.1248167,92.81097561,75.33969397,2007,Parkia biglobosa,0.829884599,116.7134811
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,47.84481601,90.2660098,2.857839336,0.110706716,158.812896,85.14635382,2007,Xylopia aethiopica,0.851985556,132.9857761
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,63.18591314,93.62983407,1.801555643,0.090068946,96.66737401,116.3117184,2007,Oncoba glauca,0.885975669,141.1089033
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,39.11690779,81.1904916,1.931703793,0.060611141,100.090392,72.78825555,2007,Irvingia gabonensis,0.830314914,123.2535109
TROBIT; Thomas Domingues,MDJ-07,6.007356,12.886929,755,43.36935411,77.91563937,1.738682619,0.079324359,88.93576055,84.22573405,2007,Oncoba glauca,0.860663557,121.7289803
TROBIT; Thomas Domingues,MDJ-02,6.163671,12.824445,867,59.30280791,117.1445531,4.735500483,0.254329859,163.7088292,92.73706759,2007,Ximenia americana,0.852930112,158.2230314
TROBIT; Thomas Domingues,MDJ-02,6.163671,12.824445,867,63.71021969,106.9058034,2.013049087,0.185621242,131.2847945,103.037175,2007,Crossopteryx febrifuga,0.807160501,147.694464
TROBIT; Thomas Domingues,MDJ-02,6.163671,12.824445,867,67.43574626,111.6197611,4.621944259,0.315183151,147.3360242,111.6299502,2007,Ximenia americana,0.869857765,156.637159
TROBIT; Thomas Domingues,MDJ-02,6.163671,12.824445,867,52.5186445,104.5929438,4.714984301,0.271745673,163.1578947,88.44091809,2007,Ximenia americana,0.865711524,148.477873
TROBIT; Thomas Domingues,MDJ-02,6.163671,12.824445,867,79.94539994,125.459955,2.438602748,0.16099685,153.4651777,135.1062684,2007,Annona senegalensis,0.818850009,178.5257445
TROBIT; Thomas Domingues,MDJ-02,6.163671,12.824445,867,71.05702121,101.8272095,2.522825328,0.137747545,160.4493142,120.9966489,2007,Annona senegalensis,0.826797608,145.6352636
TROBIT; Thomas Domingues,MDJ-02,6.163671,12.824445,867,76.95075611,99.16860264,2.294545396,0.122343813,143.456304,134.0667305,2007,Annona senegalensis,0.852261369,144.0315078
TROBIT; Thomas Domingues,MDJ-02,6.163671,12.824445,867,64.08837516,80.18479525,1.823140943,0.095872418,118.8089623,115.1991711,2007,Piliostigma thonningii,0.848820814,118.9292319
TROBIT; Thomas Domingues,MDJ-02,6.163671,12.824445,867,88.99197649,89.21768276,2.110782087,0.132906855,125.3988528,162.090109,2007,Piliostigma thonningii,0.837299779,133.5062742
TROBIT; Thomas Domingues,MDJ-02,6.163671,12.824445,867,36.76117812,56.01077142,1.618243154,0.135885775,104.3217097,69.19505705,2007,Crossopteryx febrifuga,0.82157205,85.68761575
TROBIT; Thomas Domingues,MDJ-02,6.163671,12.824445,867,91.27169611,91.31921765,2.026487441,0.118837375,134.0355797,178.9558929,2007,Piliostigma thonningii,0.838021597,143.588247
TROBIT; Thomas Domingues,MDJ-02,6.163671,12.824445,867,44.05366745,73.70944581,1.523105587,0.070512469,101.6468843,93.10464514,2007,Crossopteryx febrifuga,0.849004953,121.8911949
TROBIT; Thomas Domingues,MDJ-02,6.163671,12.824445,867,27.24195706,47.38407989,1.216366652,0.091580469,94.69498418,59.27400447,2007,Crossopteryx febrifuga,0.87101099,79.90485207
TROBIT; Thomas Domingues,MDJ-02,6.163671,12.824445,867,29.39151288,41.52961926,2.510035917,0.104619476,115.640322,79.01448505,2007,Daniellia oliveri,0.755958177,80.72820462
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,61.87406412,100.48373,1.787836656,0.107049923,63.50307008,84.09115457,2007,Markhamia lutea,0.875377926,123.5081765
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,75.4577687,126.294268,1.835365759,0.118276059,55.17435461,103.5396413,2007,Markhamia lutea,0.859163076,156.2354917
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,74.23200489,134.9456114,1.772509631,0.116913943,55.78056426,103.7277958,2007,Markhamia lutea,0.857192842,168.9912657
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,66.86987583,106.7137786,2.568100121,0.213239631,139.9616148,93.95694454,2007,Milicia excelsa,0.715136658,134.1327937
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,59.96660508,113.6329043,2.191463207,0.093645857,120.0133267,85.24964582,2007,Milicia excelsa,0.720563317,143.9578644
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,60.00110359,102.7769536,2.45379735,0.146716944,104.745155,85.8877553,2007,Ficus exasperata,0.802061229,130.8083553
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,51.64459852,90.97919677,2.467842737,0.179951832,133.3124657,73.95774707,2007,Milicia excelsa,0.727076738,115.8263407
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,58.48713763,110.167652,2.510969681,0.142193245,114.8466258,83.88636883,2007,Ficus exasperata,0.790561703,140.4012816
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,46.70521143,79.37851018,2.223246572,0.135549902,95.58562555,67.71153208,2007,Trilepisium madagascariense,0.860258625,101.8956232
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,45.38956412,94.05956572,2.882241568,0.134675909,103.1861648,65.90599717,2007,Pouteria alnifolia,0.83630151,120.866757
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,42.95196981,86.76684331,2.612151396,0.120076522,88.79513564,62.57587376,2007,Pouteria alnifolia,0.842468739,111.7468682
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,62.701291,104.8513651,2.691413336,0.127794201,125.0727113,91.54460588,2007,Ficus exasperata,0.816878867,135.232858
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,51.60442069,106.1720511,2.722815825,0.136733684,82.3509687,75.49199313,2007,Leg2,0.781009546,137.1180731
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,47.40384301,89.26316989,2.305796612,0.110214968,74.16017653,69.38271089,2007,Pouteria alnifolia,0.854489032,115.3206653
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,31.98754776,62.55558044,1.935192387,0.3146695,64.68216598,47.08021413,2007,Tabernaemontana crassa,0.87011763,81.11980753
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,50.53559667,99.21428326,2.324834153,0.141240069,70.94689029,74.48042661,2007,Leg2,0.77170358,128.7744448
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,47.70757499,77.34772755,2.096034961,0.175927852,101.4395854,70.3506512,2007,Trilepisium madagascariense,0.84187435,100.42958
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,76.24488736,101.2785557,2.581811319,0.121647643,114.5597399,112.8963725,2007,Trilepisium madagascariense,0.803652418,131.8661715
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,38.15482676,78.14357166,1.239915733,0.084619927,27.57187027,56.66113155,2007,Markhamia lutea,0.903369231,101.9436566
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,39.54636469,80.15034161,0.985577049,0.085669864,23.46323313,58.9142357,2007,Markhamia lutea,0.911839437,104.7847918
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,33.12518153,60.93297298,0.998312123,0.058233815,39.47682887,49.70061244,2007,Ficus variifolia,0.890379713,80.04265819
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,27.9083631,54.7435256,0.884938114,0.053859551,40.55313609,42.09998799,2007,Ficus variifolia,0.889245586,72.17338804
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,54.98331794,107.3490262,2.833081487,0.12360377,90.24953789,83.40814728,2007,Leg2,0.74626446,142.0611356
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,32.61883062,67.43251628,1.069151559,0.066431343,38.51575307,49.94421664,2007,Ficus variifolia,0.903463381,89.79679388
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,61.57126687,137.9980867,1.851643308,0.127297206,72.49116502,94.40839961,2007,Markhamia lutea,0.794957102,183.9408896
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,11.72609906,18.87564005,1.291759623,0.092245537,78.77961017,17.9974388,2007,Cola lateritia,0.880198179,25.17631853
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,42.99209062,83.51074063,1.133241555,0.101328935,25.73160747,66.30754204,2007,Voacanga sp.,0.856341132,111.7520726
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,23.11420861,46.73177303,1.270058256,0.0829296,78.40083339,35.67389117,2007,Cola lateritia,0.854241798,62.56409203
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,54.95209988,93.70022379,2.474007257,0.218821889,99.29162253,86.04875491,2007,Berlinia grandiflora,0.774703969,126.6716562
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,28.53448338,51.33020586,1.907763443,0.060875944,64.55995475,45.20957772,2007,ANI2 2,0.872311832,69.9421507
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,60.6978501,86.57118714,2.293973457,0.150171125,110.0704225,96.21944326,2007,Trilepisium madagascariense,0.727013924,118.0030669
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,56.38171694,90.98161326,2.360899885,0.098041514,102.5878899,89.58217131,2007,Berlinia grandiflora,0.771613618,124.2056446
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,44.85686161,89.91011138,1.503422893,0.193465104,48.58516624,71.73383652,2007,Tabernaemontana crassa,0.852719304,123.2780474
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,51.58176209,74.60837313,2.124663561,0.203344809,103.9057115,82.52008742,2007,Trilepisium madagascariense,0.828859062,102.3240911
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,41.94210128,58.96865956,1.373071813,0.060188598,52.6940888,68.76097724,2007,Trilepisium madagascariense,0.869219808,82.21547048
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,20.80983367,46.07907787,1.904014158,0.073777897,84.8916063,34.27702396,2007,Trichilia rubescens,0.809413566,64.44788529
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,43.91516189,85.98063254,1.916589338,0.132972832,112.515473,73.04431918,2007,Celtis adolfi-friderici,0.761264024,121.0467088
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,41.94951947,90.66492982,1.811641725,0.111704511,94.2370892,71.4486201,2007,Celtis adolfi-friderici,0.769599325,129.6909208
TROBIT; Thomas Domingues,MDJ-01,6.168295,12.825095,773,41.38533985,74.18707793,1.703570155,0.116863837,111.6579795,71.06628071,2007,Celtis adolfi-friderici,0.776183331,106.7048481
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,56.7429989,89.23762218,1.314688356,0.365514813,141.6569725,90.06184183,2007,Piliostigma thonningii,0.82537746,121.7391067
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,64.43776296,85.20020377,1.298106192,0.364800247,133.7102961,116.106314,2007,Piliostigma thonningii,0.82565568,126.572579
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,27.17458275,62.08553069,1.367867627,0.23942827,139.9974925,50.30716964,2007,Crossopteryx febrifuga,0.800553837,93.9260726
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,57.29070128,79.53902291,1.645162929,0.352330895,140.6546523,118.1000801,2007,Piliostigma thonningii,0.779015634,129.3470486
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,25.95383978,57.45524268,1.110194821,0.168153634,214.4184446,55.16051722,2007,Gymnosporia senegalensis,0.77828339,95.37108848
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,33.77075049,62.22381499,1.130721591,0.185980144,119.2180411,74.43066095,2007,Crossopteryx febrifuga,0.809033401,105.8401478
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,29.51615969,57.90947269,1.362032627,0.071142721,131.1026253,65.70086288,2007,Daniellia oliveri,0.791674106,99.15918237
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,34.16290443,64.97219846,1.443932888,0.081529723,134.2188,76.2167254,2007,Daniellia oliveri,0.797175141,111.4223456
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,31.53832876,73.88279636,0.988256551,0.680558376,173.9495247,71.58284967,2007,Gymnosporia senegalensis,0.783905423,128.1772438
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,26.581401,56.21396224,0.916139453,0.151897534,179.5376176,61.47520085,2007,Gymnosporia senegalensis,0.795087263,98.76193255
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,42.19519953,53.71748629,1.481572032,0.70336384,223.2640118,97.73994398,2007,Gymnosporia senegalensis,0.769945347,94.47625651
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,31.46901132,65.30900547,1.11891674,0.585117877,235.9049461,73.64426105,2007,Gymnosporia senegalensis,0.786998962,115.6560017
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,29.64664734,52.6147736,0.988126773,0.283827228,103.1186416,69.39520254,2007,Crossopteryx febrifuga,0.834869745,93.18986813
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,21.35170982,37.61857178,0.789999039,0.198950976,93.97484277,50.21635358,2007,Crossopteryx febrifuga,0.829166229,66.84157196
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,35.75327175,46.2004178,1.484106746,0.170643475,137.228485,85.38649316,2007,Piliostigma thonningii,0.803019753,82.94041068
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,27.04121736,48.45215783,1.228058492,0.242193311,131.8863329,67.98522005,2007,Crossopteryx febrifuga,0.827235435,90.03853099
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,61.90358089,75.80222968,1.603468906,0.39158473,154.6322599,156.1795333,2007,Piliostigma thonningii,0.823386064,141.1948026
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,28.85980746,39.19410656,1.047485025,0.193994881,124.3723025,73.97511347,2007,Crossopteryx febrifuga,0.758037609,73.78758034
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,49.5570475,75.05585383,1.297080337,0.360176335,139.736002,128.1328969,2007,Piliostigma thonningii,0.83125796,142.1267128
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,9.183145768,14.91405017,1.209178766,0.087894698,116.6531382,23.76932752,2007,Daniellia oliveri,0.775951183,28.26198752
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,44.41668654,51.08351955,1.496968879,0.323122258,151.0983561,115.1598549,2007,Piliostigma thonningii,0.78440574,96.91213025
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,26.54708129,39.73147224,1.094695999,0.287881245,162.2735693,70.41277709,2007,Piliostigma thonningii,0.804195992,76.53690686
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,54.97600285,71.9733217,1.385200681,0.374033441,134.2282021,146.6776639,2007,Piliostigma thonningii,0.842632571,139.1955804
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,21.79026697,36.77627796,1.007906353,0.129251875,116.2924115,58.45836307,2007,Crossopteryx febrifuga,0.743576019,71.38876832
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,13.24066624,23.94777288,0.719257375,0.161046318,115.6434338,35.78709461,2007,Crossopteryx febrifuga,0.733470052,46.7196308
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,24.98044572,49.12859113,0.939368248,0.135299423,198.8543599,68.52927026,2007,Gymnosporia senegalensis,0.805971212,96.80751481
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,10.91191561,11.07466143,1.718437761,0.311973591,146.2547089,32.61338731,2007,Piliostigma thonningii,0.805077906,23.11614314
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,17.85173123,33.46897232,0.890500673,0.174482069,113.9792458,53.43384261,2007,Crossopteryx febrifuga,0.851055222,69.92913158
TROBIT; Thomas Domingues,MDJ-08,6.213215,12.749472,772,14.31084572,25.92546745,1.244734716,0.09009904,150.0641371,45.54484007,2007,Daniellia oliveri,0.752056483,56.44717956
TROBIT; Thomas Domingues,ASU-01,7.136825,-2.446904,263,17.11273393,34.32831043,1.719894621,0.097901846,55.46579325,23.27190315,2006,Nesogordonia papaverifera,NA,42.21184953
TROBIT; Thomas Domingues,ASU-01,7.136825,-2.446904,263,51.56655059,88.86018944,2.543369102,0.147626695,79.02472084,70.23396529,2006,Triplochiton scleroxylon,NA,109.3798007
TROBIT; Thomas Domingues,ASU-01,7.136825,-2.446904,263,30.63374334,57.62016085,1.702353753,0.077169768,58.77787871,41.78342601,2006,Nesogordonia papaverifera,NA,70.99442646
TROBIT; Thomas Domingues,ASU-01,7.136825,-2.446904,263,44.55431698,78.26113334,2.3167243,0.129149781,68.1948446,62.35740967,2006,Triplochiton scleroxylon,NA,98.11110985
TROBIT; Thomas Domingues,ASU-01,7.136825,-2.446904,263,36.46486404,69.62259332,2.383281779,0.14376665,71.11453718,51.83764489,2006,Triplochiton scleroxylon,NA,88.20091972
TROBIT; Thomas Domingues,ASU-01,7.136825,-2.446904,263,26.35184113,51.61817332,1.61363281,0.070415024,57.30584438,38.11468899,2006,Nesogordonia papaverifera,NA,66.15650795
TROBIT; Thomas Domingues,ASU-01,7.136825,-2.446904,263,20.30366433,38.07198299,1.755893992,0.082977607,53.30074621,30.97636047,2006,Hymenostegia afzelii,NA,50.57642305
TROBIT; Thomas Domingues,ASU-01,7.136825,-2.446904,263,12.91479892,34.94313068,1.866418575,0.094788544,53.22847682,20.67095906,2006,Hymenostegia afzelii,NA,47.93943352
TROBIT; Thomas Domingues,ASU-01,7.136825,-2.446904,263,52.66962297,82.26466533,2.388882366,0.120842825,74.03945351,87.23025745,2006,Triplochiton scleroxylon,NA,115.4815081
TROBIT; Thomas Domingues,ASU-01,7.136825,-2.446904,263,48.43282442,80.34857363,2.155688036,0.111224671,70.1884203,85.00176597,2006,Triplochiton scleroxylon,NA,117.2730921
TROBIT; Thomas Domingues,ASU-01,7.136825,-2.446904,263,24.16835848,46.60823208,1.778817504,0.063879086,72.1004179,43.74406623,2006,Corynanthe pachyceras,NA,69.45066637
TROBIT; Thomas Domingues,ASU-01,7.136825,-2.446904,263,49.54969088,83.61212559,2.140496588,0.107710577,72.17473388,91.4842803,2006,Triplochiton scleroxylon,NA,126.2654559
