lon,lat,z,start_yr,end_yr,source,site,species,Family,Genus,Tleaf,narea,parea,lma,Vcmax.tleaf,Vcmax.25,Jmax.tleaf,Jmax.25,Date,Year,Aarea,Ca_Global,PPFD,vpd,Tg,soil_CN,soil_pH,soil_P_total
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Lecythis persistens,Lecythidaceae,Lecythis,29.46,2.27,0.04395,166.21,33.74,22.87965610243617,34.24,26.43044416530185,8.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Lecythis persistens,Lecythidaceae,Lecythis,30.15,2.81,0.07388,160.11,75.48,48.24816639877864,74.35,55.176386212951506,8.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Gustavia hexapetala,Lecythidaceae,Gustavia,31.31,2.24,0.0555,116.53,49.03,28.39500309849364,69.13,48.036164459789454,8.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Licania heteromorpha,Chrysobalanaceae,Licania,32,0.56,0.03707,70.48,32.94,17.99528025156674,40.18,26.85469347818856,8.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Eschweilera sagotiana,Lecythidaceae,Eschweilera,30.47,2.42,0.07004,153.28,61.12,38.016632768497686,88.75,64.67513077405629,9.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Theobroma subincanum,Malvaceae,Theobroma,27.64,1.26,0.05111,76.27,39.21,31.112646824989472,55.59,47.647917229428714,11.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Theobroma subincanum,Malvaceae,Theobroma,29,1.18,0.05011,82.78,26.98,19.033344950136154,35.53,28.158417795726773,11.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Iryanthera sagotiana,Myristicaceae,Iryanthera,29.01,1.49,0.05846,93.31,53.89,37.98460085024857,73.55,58.256796729720584,12.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Vouacapoua americana,Fabaceae Caesalpini,Vouacapoua,29.87,1.62,0.09472,74.97,52.64,34.46367930270732,71.02,53.55278379958373,12.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Theobroma subincanum,Malvaceae,Theobroma,29.82,1.63,0.07056,103.3,47.75,31.39624692837962,60.96,46.0983126842214,12.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Vouacapoua americana,Fabaceae Caesalpini,Vouacapoua,29.99,1.25,0.08835,57.8,47.22,30.599448768682176,57.89,43.354456866681794,12.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Lecythis persistens,Lecythidaceae,Lecythis,29.21,2.75,0.08929000000000001,155.16,86.99,60.26957260494158,98.46,77.09831355620945,13.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Eschweilera sagotiana,Lecythidaceae,Eschweilera,30.55,2.56,0.06023,165.43,80.6,49.79257585783081,71.39,51.78847308012073,13.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Lecythis persistens,Lecythidaceae,Lecythis,30.84,1.69,0.04373,109.7,55.67,33.552981465881466,49.94,35.636907758172626,13.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Eschweilera coriacea,Lecythidaceae,Eschweilera,29.25,1.78,0.05285,105.55,38.31,26.451359506638543,52.75,41.210940491009595,14.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Eschweilera coriacea,Lecythidaceae,Eschweilera,28.17,1.86,0.06906,102.39,48.16,36.4981362661586,62.56,52.00488288138297,28.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Eschweilera coriacea,Lecythidaceae,Eschweilera,28.51,1.56,0.05772,83.73,67.38,49.58499062383598,63.97,52.14544176451227,29.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Licania heteromorpha,Chrysobalanaceae,Licania,29.62,1.32,0.04229,103.63,34.6,23.14307162005827,66.37,50.765741078090414,29.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Eperua falcata,Fabaceae Caesalpini,Eperua,28.38,2.06,0.0654,104.24,18.83,14.013508386509038,46.61,38.27980003702295,29.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Bocoa prouacensis,Fabaceae Papilion,Bocoa,30.72,2.17,0.04389,105.14,42.15,25.664967158416562,68.87,49.48073535942887,30.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Oxandra asbeckii,Annonaceae,Oxandra,29.74,1.81,0.06402,83.14,32.47,21.496199590503828,40.04,30.41703592434734,30.10.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Carapa procera,Meliaceae,Carapa,32.78,1.29,0.07134,86.45,71.88,36.77306913876299,97.47,62.35599966491989,1.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Eperua falcata,Fabaceae Caesalpini,Eperua,27.8,1.44,0.06809,83.11,35.11,27.47508944413794,54.56,46.33419471351497,2.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Eschweilera coriacea,Lecythidaceae,Eschweilera,30.32,1.77,0.05454,105.11,61.42,38.69507816119493,64.42,47.3469800155905,2.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Theobroma subincanum,Malvaceae,Theobroma,28.85,1.08,0.04132,51.23,47.95,34.266646268245346,53.39,42.67875034969314,3.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Bocoa prouacensis,Fabaceae Papilion,Bocoa,31.77,2.91,0.061439999999999995,137.22,38.41,21.39512940655414,58.18,39.391814821804594,3.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Licania alba,Chrysobalanaceae,Licania,30.68,1.74,0.04417,133.31,50.1,30.60972191067769,67.02,48.26095003399376,3.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Licania heteromorpha,Chrysobalanaceae,Licania,31.37,1.8,0.06051,125.9,74.67,43.02468558494852,104.23,72.18095756326554,3.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Licania heteromorpha,Chrysobalanaceae,Licania,31.19,1.8,0.06758,134.8,64.94,37.993724587913455,109.29,76.45883257773532,3.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Iryanthera sagotiana,Myristicaceae,Iryanthera,28.86,1.58,0.06211,105.71,39.14,27.946643189599847,58.86,47.024335486681466,4.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Iryanthera sagotiana,Myristicaceae,Iryanthera,28.7,1.49,0.04445,82.09,40.97,29.65953554836587,66.26,53.425138164451766,4.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Eschweilera coriacea,Lecythidaceae,Eschweilera,29.34,1.84,0.06315,91.58,58.23,39.895597783350524,48.51,37.70366622293212,5.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Carapa procera,Meliaceae,Carapa,29.13,1.35,0.056060000000000006,86.4,64.58,45.051979345691244,67.34,52.97231089358461,6.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Iryanthera sagotiana,Myristicaceae,Iryanthera,29.94,1.91,0.05693,96.33,58.72,38.21473006856001,60.37,45.34079003912113,6.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Eschweilera coriacea,Lecythidaceae,Eschweilera,29.69,2.09,0.07579999999999999,183.85,40.03,26.61492113611246,61.52,46.868267492488016,6.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Iryanthera sagotiana,Myristicaceae,Iryanthera,29.51,1.54,0.04958,84.39,45.35,30.620951434872506,58.53,45.05132757352146,8.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Bocoa prouacensis,Fabaceae Papilion,Bocoa,30.09,2.55,0.057460000000000004,102.61,60.09,38.60800877803854,75.84,56.47475233059998,8.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.92,5.28,40,2010,2010,Bloomfield; PhD unpublished,Gx 1&9,Carapa procera,Meliaceae,Carapa,33.26,1.47,0.07587999999999999,100.08,76.23,37.460476118627504,108.82,67.77506510956005,8.11.10,2010,NA,389.32416,390.7326449814282,0.4988079462615975,29.24857315431771,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Protium opacum,Burseraceae,Protium,29.39,1.92,0.10062,138.04,77.93,53.164086964471046,96.18,74.54087023019517,14.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Eperua falcata,Fabaceae Caesalpini,Eperua,30.16,2.03,0.09464,121.84,39.56,25.265869234014254,60.34,44.75384511179849,14.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Sterculia pruriens,Malvaceae,Sterculia,30.91,1.26,0.046799999999999994,95.67,44.73,26.79935576950319,49.89,35.46031151675558,14.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Eperua falcata,Fabaceae Caesalpini,Eperua,29.54,0.86,0.034159999999999996,52.37,34.85,23.470732959915058,43.53,33.448215408623575,15.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Eperua falcata,Fabaceae Caesalpini,Eperua,29.9,1.21,0.03946,82.03,31.9,20.831549593136558,40.73,30.660044237979125,15.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Protium opacum,Burseraceae,Protium,30.12,1.21,0.044289999999999996,88.01,42.66,27.33901111323566,56.91,42.306067459580625,15.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Ormosia coutinhoi,Fabaceae Papilion,Ormosia,30.67,2.12,0.08294,176.1,62.25,38.06542699860598,78.15,56.30757339231699,15.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Symphonia globulifera,Clusiaceae,Symphonia,29.98,1.19,0.03188,97.95,57.55,37.325387491374585,66.65,49.94337220248298,16.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Symphonia globulifera,Clusiaceae,Symphonia,30.41,2.8,0.12445999999999999,209.74,32.81,20.51247757296111,50.5,36.926737262392166,16.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Symphonia globulifera,Clusiaceae,Symphonia,28.92,1.7,0.07639,125.3,33.64,23.895733674191877,43.25,34.43441280104453,16.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Protium opacum,Burseraceae,Protium,29.17,1.28,0.06553,113.24,40.02,27.822695002588016,56.61,44.429707109015496,18.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Vismia sessilifolia,Clusiaceae,Vismia,31.09,0.69,0.07975,51.78,20.9,12.331942779926408,32.5,22.865827948668027,18.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Carapa procera,Meliaceae,Carapa,31.58,1.5,0.03957,103.04,38.97,22.058661292650296,53.99,36.94845360560489,18.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Carapa procera,Meliaceae,Carapa,31.15,1.59,0.06793,111.99,63.82,37.46539766814071,83.53,58.56957300233326,18.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Tabebuia insignis,Bignoniaceae,Tabebuia,28.72,1.39,0.09334999999999999,84.65,71.91,51.96831424613551,92.29,74.32752306862801,18.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Vismia sessilifolia,Clusiaceae,Vismia,29.22,2.25,0.0833,154.52,121.04,83.78850183922789,120.88,94.59991090065625,19.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Vismia sessilifolia,Clusiaceae,Vismia,29.75,1.78,0.08691,97.66,125.27,82.861827828531,154.43,117.24831017155064,19.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Lecythis persistens,Lecythidaceae,Lecythis,30.77,2.14,0.06896,121.86,15.19,9.20986575151276,29.44,21.09174472265342,19.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Ormosia coutinhoi,Fabaceae Papilion,Ormosia,31.26,2.95,0.07449,171.54,93.17,54.18725884377787,NA,NA,19.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Iryanthera hostmannii,Myristicaceae,Iryanthera,30.08,2.01,0.05767,97.74,49.61,31.90182719574794,65.03,48.452602639018686,20.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Recordoxylon speciosum,Fabaceae Caesalpini,Recordoxylon,30.12,2.09,0.07934000000000001,76.01,67.58,43.30919763320361,89.07,66.21334437928037,20.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Ormosia coutinhoi,Fabaceae Papilion,Ormosia,30.21,2.33,0.06445000000000001,158.44,61.81,39.30811957381154,84.27,62.32497747470432,20.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Iryanthera hostmannii,Myristicaceae,Iryanthera,31.11,1.54,0.04622,93.47,50.86,29.958788781487012,70.71,49.692747760473985,20.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Lecythis persistens,Lecythidaceae,Lecythis,29.25,1.86,0.055740000000000005,114.27,39.72,27.424902103985456,43.26,33.796877452911374,20.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Lecythis persistens,Lecythidaceae,Lecythis,28.12,1.53,0.06019,98.1,48.65,37.02940108817341,58.29,48.59528607382454,21.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Iryanthera hostmannii,Myristicaceae,Iryanthera,30.76,1.57,0.04998,104.46,35.53,21.560568418098967,53.95,38.67340307590786,21.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Eschweilera parviflora,Lecythidaceae,Eschweilera,31.74,2.93,0.07211,147.77,75.15,41.96631422525424,86.34,58.55692296931763,21.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Theobroma subincanum,Malvaceae,Theobroma,29.48,1.32,0.04628,87.19,54.61,36.9684555217644,71.03,54.766604587654456,21.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Theobroma subincanum,Malvaceae,Theobroma,29.77,0.98,0.04272,56.07,33.73,22.27306145555794,43.74,33.170952797430985,21.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Lecythis persistens,Lecythidaceae,Lecythis,28.84,1.96,0.057210000000000004,146.23,54.49,38.97391052040657,58.1,46.47049376949517,22.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Carapa procera,Meliaceae,Carapa,31.3,1.23,0.08311,89.71,65.8,38.139419999096035,82.54,57.38674576695429,22.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Eschweilera parviflora,Lecythidaceae,Eschweilera,32.65,1.68,0.04924,105.79,55.57,28.741160976673317,56.86,36.64161167978849,22.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Eschweilera coriacea,Lecythidaceae,Eschweilera,30.02,1.76,0.047380000000000005,114.27,41.99,27.140604188580706,44.23,33.067755010022886,22.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
-52.91,5.27,10,2010,2010,Bloomfield; PhD unpublished,Gx 7,Eschweilera parviflora,Lecythidaceae,Eschweilera,28.85,1.96,0.047259999999999996,131.87,30.17,21.560473783377727,39.45,31.535431753051032,23.10.10,2010,NA,389.32416,396.17594782140554,0.499254142539142,29.310995570593562,NA,NA,NA
